input,output,complexity,model,strategy,image_detail,duration_ms,sfc_bytes,sfc_lines,ast_depth_approx,parse_ok,input_tokens,cached_tokens,cache_discount,output_tokens,context_tokens,context_components,stop_reason,cost_usd,error
hard-4,4-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,30350.8143,1974,63,10,True,8079,4608,,6861,7071,3,stop,0.0264483,
hard-5,5-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,23913.5227,3307,82,28,True,8551,4608,,6110,6819,3,stop,0.0242253,
hard-6,6-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,21190.5091,626,29,3,True,6501,512,,4992,5721,2,stop,0.0212419,
hard-7,7-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,26898.5837,2025,70,13,True,7452,512,,4754,5853,5,stop,0.0210984,
hard-8,8-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,27103.9548,3047,64,25,True,7310,4608,,7302,5970,3,stop,0.0274094,
hard-9,9-c3-kimi-k2.6-zero-shot.vue,hard,kimi-k2.6,c3,auto,24580.2088,2759,76,21,True,17570,896,,5924,15478,8,stop,0.0319478,
medium-1,1-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,19800.0937,2373,52,22,True,14814,5120,,4781,13115,5,stop,0.0238092,
medium-10,10-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,11166.362,992,30,11,True,5649,5120,,2523,4603,3,stop,0.0097165,
medium-2,2-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,54247.4504,2313,64,21,True,2725,512,,8346,1643,1,stop,0.0300023,
medium-3,3-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,21504.0939,1428,32,13,True,2677,512,,5425,1814,1,stop,0.0200373,
medium-4,4-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,33036.767,1675,57,14,True,5504,512,,8460,4538,3,stop,0.0323352,
medium-5,5-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,14000.1609,1296,34,11,True,11327,5120,,3446,9981,5,stop,0.0168293,
medium-6,6-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,56640.0368,3601,56,22,True,3690,512,,6829,2582,3,stop,0.02552,
medium-7,7-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,40321.409,1402,41,14,True,6277,5632,,6922,5319,4,stop,0.0248311,
medium-8,8-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,24763.1752,1198,43,8,True,6170,4992,,6014,4987,3,stop,0.022021,
medium-9,9-c3-kimi-k2.6-zero-shot.vue,medium,kimi-k2.6,c3,auto,11700.0899,1563,47,20,True,2585,512,,2969,1643,1,stop,0.0116225,
simple-1,1-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,11950.3274,531,25,4,True,13345,4608,,2431,11981,3,stop,0.0150725,
simple-10,10-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,30984.6025,1724,51,13,True,12200,512,,5325,11011,6,stop,0.0263634,
simple-2,2-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,12047.7481,404,13,5,True,1351,896,,2166,721,2,stop,0.0078173,
simple-3,3-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,28062.7289,842,32,7,True,6561,512,,6536,5782,3,stop,0.0265335,
simple-4,4-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,8382.3693,1174,31,11,True,2024,512,,2246,1304,2,stop,0.0087716,
simple-5,5-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,10702.4615,844,37,5,True,9116,4608,,2758,8006,3,stop,0.013224,
simple-6,6-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,8050.6892,350,14,3,True,1274,512,,1920,638,2,stop,0.0071382,
simple-7,7-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,10288.1019,354,12,7,True,1230,512,,2619,441,1,stop,0.009484,
simple-8,8-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,12530.7872,716,24,7,True,8622,8448,,2646,7476,2,stop,0.0103854,
simple-9,9-c3-kimi-k2.6-zero-shot.vue,simple,kimi-k2.6,c3,auto,15374.752,1124,35,12,True,1606,512,,3382,992,2,stop,0.0123414,
